field,editDate,editorId,graph_id
synonyms_omnigene_26257,2020-06-04-11-54-59-027826,user_20200422163431232329,esl_20200604115459027826
synonyms_omnigene_4792,2020-06-04-11-54-59-027852,user_20200422163431232329,esl_20200604115459027852
synonyms_omnigene_4771,2020-06-04-11-54-59-027878,user_20200422163431232329,esl_20200604115459027878
synonyms_omnigene_4851,2020-06-04-11-54-59-027905,user_20200422163431232329,esl_20200604115459027905
synonyms_omnigene_4780,2020-06-04-11-54-59-027972,user_20200422163431232329,esl_20200604115459027972
synonyms_omnigene_4824,2020-06-04-11-54-59-027999,user_20200422163431232329,esl_20200604115459027999
synonyms_omnigene_4869,2020-06-04-11-54-59-028045,user_20200422163431232329,esl_20200604115459028045
synonyms_omnigene_4853,2020-06-04-11-54-59-028075,user_20200422163431232329,esl_20200604115459028075
synonyms_omnigene_5133,2020-06-04-11-54-59-028102,user_20200422163431232329,esl_20200604115459028102
synonyms_omnigene_4854,2020-06-04-11-54-59-028150,user_20200422163431232329,esl_20200604115459028150
synonyms_omnigene_4855,2020-06-04-11-54-59-028180,user_20200422163431232329,esl_20200604115459028180
synonyms_omnigene_4916,2020-06-04-11-54-59-028207,user_20200422163431232329,esl_20200604115459028207
synonyms_omnigene_5063,2020-06-04-11-54-59-028234,user_20200422163431232329,esl_20200604115459028234
synonyms_omnigene_64324,2020-06-04-11-54-59-028314,user_20200422163431232329,esl_20200604115459028314
synonyms_omnigene_4893,2020-06-04-11-54-59-028345,user_20200422163431232329,esl_20200604115459028345
synonyms_omnigene_3084,2020-06-04-11-54-59-028372,user_20200422163431232329,esl_20200604115459028372
synonyms_omnigene_256646,2020-06-04-11-54-59-028399,user_20200422163431232329,esl_20200604115459028399
synonyms_omnigene_4914,2020-06-04-11-54-59-028431,user_20200422163431232329,esl_20200604115459028431
synonyms_omnigene_4915,2020-06-04-11-54-59-028459,user_20200422163431232329,esl_20200604115459028459
synonyms_omnigene_9688,2020-06-04-11-54-59-028485,user_20200422163431232329,esl_20200604115459028485
synonyms_omnigene_5077,2020-06-04-11-54-59-028512,user_20200422163431232329,esl_20200604115459028512
synonyms_omnigene_5290,2020-06-04-11-54-59-028538,user_20200422163431232329,esl_20200604115459028538
synonyms_omnigene_5058,2020-06-04-11-54-59-028565,user_20200422163431232329,esl_20200604115459028565
synonyms_omnigene_57144,2020-06-04-11-54-59-028592,user_20200422163431232329,esl_20200604115459028592
synonyms_omnigene_79728,2020-06-04-11-54-59-028619,user_20200422163431232329,esl_20200604115459028619
synonyms_omnigene_5081,2020-06-04-11-54-59-028645,user_20200422163431232329,esl_20200604115459028645
synonyms_omnigene_5071,2020-06-04-11-54-59-028672,user_20200422163431232329,esl_20200604115459028672
synonyms_omnigene_55193,2020-06-04-11-54-59-028707,user_20200422163431232329,esl_20200604115459028707
synonyms_omnigene_142,2020-06-04-11-54-59-028734,user_20200422163431232329,esl_20200604115459028734
synonyms_omnigene_7849,2020-06-04-11-54-59-028760,user_20200422163431232329,esl_20200604115459028760
synonyms_omnigene_5079,2020-06-04-11-54-59-028787,user_20200422163431232329,esl_20200604115459028787
synonyms_omnigene_5159,2020-06-04-11-54-59-028814,user_20200422163431232329,esl_20200604115459028814
synonyms_omnigene_5170,2020-06-04-11-54-59-028842,user_20200422163431232329,esl_20200604115459028842
synonyms_omnigene_5287,2020-06-04-11-54-59-028869,user_20200422163431232329,esl_20200604115459028869
synonyms_omnigene_80380,2020-06-04-11-54-59-028896,user_20200422163431232329,esl_20200604115459028896
synonyms_omnigene_84295,2020-06-04-11-54-59-028923,user_20200422163431232329,esl_20200604115459028923
synonyms_omnigene_5156,2020-06-04-11-54-59-028950,user_20200422163431232329,esl_20200604115459028950
synonyms_omnigene_5163,2020-06-04-11-54-59-028976,user_20200422163431232329,esl_20200604115459028976
synonyms_omnigene_5241,2020-06-04-11-54-59-029003,user_20200422163431232329,esl_20200604115459029003
synonyms_omnigene_8929,2020-06-04-11-54-59-029029,user_20200422163431232329,esl_20200604115459029029
synonyms_omnigene_5294,2020-06-04-11-54-59-029073,user_20200422163431232329,esl_20200604115459029073
synonyms_omnigene_5292,2020-06-04-11-54-59-029111,user_20200422163431232329,esl_20200604115459029111
synonyms_omnigene_5378,2020-06-04-11-54-59-029139,user_20200422163431232329,esl_20200604115459029139
synonyms_omnigene_5288,2020-06-04-11-54-59-029166,user_20200422163431232329,esl_20200604115459029166
synonyms_omnigene_5289,2020-06-04-11-54-59-029193,user_20200422163431232329,esl_20200604115459029193
synonyms_omnigene_5293,2020-06-04-11-54-59-029220,user_20200422163431232329,esl_20200604115459029220
synonyms_omnigene_5291,2020-06-04-11-54-59-029248,user_20200422163431232329,esl_20200604115459029248
synonyms_omnigene_8503,2020-06-04-11-54-59-029275,user_20200422163431232329,esl_20200604115459029275
synonyms_omnigene_5366,2020-06-04-11-54-59-029303,user_20200422163431232329,esl_20200604115459029303
synonyms_omnigene_5295,2020-06-04-11-54-59-029330,user_20200422163431232329,esl_20200604115459029330
synonyms_omnigene_5336,2020-06-04-11-54-59-029357,user_20200422163431232329,esl_20200604115459029357
synonyms_omnigene_5296,2020-06-04-11-54-59-029384,user_20200422163431232329,esl_20200604115459029384
synonyms_omnigene_10769,2020-06-04-11-54-59-029411,user_20200422163431232329,esl_20200604115459029411
synonyms_omnigene_5518,2020-06-04-11-54-59-029438,user_20200422163431232329,esl_20200604115459029438
synonyms_omnigene_5395,2020-06-04-11-54-59-029465,user_20200422163431232329,esl_20200604115459029465
synonyms_omnigene_5573,2020-06-04-11-54-59-029492,user_20200422163431232329,esl_20200604115459029492
synonyms_omnigene_5789,2020-06-04-11-54-59-029519,user_20200422163431232329,esl_20200604115459029519
synonyms_omnigene_4860,2020-06-04-11-54-59-029566,user_20200422163431232329,esl_20200604115459029566
synonyms_omnigene_5424,2020-06-04-11-54-59-029596,user_20200422163431232329,esl_20200604115459029596
synonyms_omnigene_5468,2020-06-04-11-54-59-029623,user_20200422163431232329,esl_20200604115459029623
synonyms_omnigene_5426,2020-06-04-11-54-59-029649,user_20200422163431232329,esl_20200604115459029649
synonyms_omnigene_5520,2020-06-04-11-54-59-029676,user_20200422163431232329,esl_20200604115459029676
synonyms_omnigene_8493,2020-06-04-11-54-59-029703,user_20200422163431232329,esl_20200604115459029703
synonyms_omnigene_5537,2020-06-04-11-54-59-029730,user_20200422163431232329,esl_20200604115459029730
synonyms_omnigene_639,2020-06-04-11-54-59-029757,user_20200422163431232329,esl_20200604115459029757
synonyms_omnigene_5652,2020-06-04-11-54-59-029785,user_20200422163431232329,esl_20200604115459029785
synonyms_omnigene_5727,2020-06-04-11-54-59-029812,user_20200422163431232329,esl_20200604115459029812
synonyms_omnigene_5584,2020-06-04-11-54-59-029838,user_20200422163431232329,esl_20200604115459029838
synonyms_omnigene_5591,2020-06-04-11-54-59-029864,user_20200422163431232329,esl_20200604115459029864
synonyms_omnigene_5728,2020-06-04-11-54-59-029901,user_20200422163431232329,esl_20200604115459029901
synonyms_omnigene_9444,2020-06-04-11-54-59-029930,user_20200422163431232329,esl_20200604115459029930
synonyms_omnigene_5781,2020-06-04-11-54-59-029957,user_20200422163431232329,esl_20200604115459029957
synonyms_omnigene_5925,2020-06-04-11-54-59-029983,user_20200422163431232329,esl_20200604115459029983
synonyms_omnigene_8986,2020-06-04-11-54-59-030009,user_20200422163431232329,esl_20200604115459030009
synonyms_omnigene_5802,2020-06-04-11-54-59-030051,user_20200422163431232329,esl_20200604115459030051
synonyms_omnigene_11122,2020-06-04-11-54-59-030081,user_20200422163431232329,esl_20200604115459030081
synonyms_omnigene_5893,2020-06-04-11-54-59-030108,user_20200422163431232329,esl_20200604115459030108
synonyms_omnigene_11021,2020-06-04-11-54-59-030135,user_20200422163431232329,esl_20200604115459030135
synonyms_omnigene_10111,2020-06-04-11-54-59-030162,user_20200422163431232329,esl_20200604115459030162
synonyms_omnigene_5879,2020-06-04-11-54-59-030189,user_20200422163431232329,esl_20200604115459030189
synonyms_omnigene_5885,2020-06-04-11-54-59-030215,user_20200422163431232329,esl_20200604115459030215
synonyms_omnigene_5888,2020-06-04-11-54-59-030242,user_20200422163431232329,esl_20200604115459030242
synonyms_omnigene_5892,2020-06-04-11-54-59-030269,user_20200422163431232329,esl_20200604115459030269
synonyms_omnigene_5894,2020-06-04-11-54-59-030296,user_20200422163431232329,esl_20200604115459030296
synonyms_omnigene_5890,2020-06-04-11-54-59-030322,user_20200422163431232329,esl_20200604115459030322
synonyms_omnigene_8438,2020-06-04-11-54-59-030349,user_20200422163431232329,esl_20200604115459030349
synonyms_omnigene_9401,2020-06-04-11-54-59-030376,user_20200422163431232329,esl_20200604115459030376
synonyms_omnigene_5889,2020-06-04-11-54-59-030403,user_20200422163431232329,esl_20200604115459030403
synonyms_omnigene_6016,2020-06-04-11-54-59-030429,user_20200422163431232329,esl_20200604115459030429
synonyms_omnigene_5903,2020-06-04-11-54-59-030455,user_20200422163431232329,esl_20200604115459030455
synonyms_omnigene_5914,2020-06-04-11-54-59-030482,user_20200422163431232329,esl_20200604115459030482
synonyms_omnigene_5966,2020-06-04-11-54-59-030508,user_20200422163431232329,esl_20200604115459030508
synonyms_omnigene_5921,2020-06-04-11-54-59-030535,user_20200422163431232329,esl_20200604115459030535
synonyms_omnigene_8241,2020-06-04-11-54-59-030562,user_20200422163431232329,esl_20200604115459030562
synonyms_omnigene_6009,2020-06-04-11-54-59-030588,user_20200422163431232329,esl_20200604115459030588
synonyms_omnigene_6098,2020-06-04-11-54-59-030615,user_20200422163431232329,esl_20200604115459030615
synonyms_omnigene_64326,2020-06-04-11-54-59-030641,user_20200422163431232329,esl_20200604115459030641
synonyms_omnigene_253260,2020-06-04-11-54-59-030668,user_20200422163431232329,esl_20200604115459030668
synonyms_omnigene_5979,2020-06-04-11-54-59-030695,user_20200422163431232329,esl_20200604115459030695
synonyms_omnigene_387,2020-06-04-11-54-59-030723,user_20200422163431232329,esl_20200604115459030723
synonyms_omnigene_54894,2020-06-04-11-54-59-030749,user_20200422163431232329,esl_20200604115459030749
synonyms_omnigene_57521,2020-06-04-11-54-59-030776,user_20200422163431232329,esl_20200604115459030776
synonyms_omnigene_6198,2020-06-04-11-54-59-030803,user_20200422163431232329,esl_20200604115459030803
synonyms_omnigene_6389,2020-06-04-11-54-59-030830,user_20200422163431232329,esl_20200604115459030830
synonyms_omnigene_6199,2020-06-04-11-54-59-030856,user_20200422163431232329,esl_20200604115459030856
synonyms_omnigene_6390,2020-06-04-11-54-59-030894,user_20200422163431232329,esl_20200604115459030894
synonyms_omnigene_10019,2020-06-04-11-54-59-030924,user_20200422163431232329,esl_20200604115459030924
synonyms_omnigene_861,2020-06-04-11-54-59-030951,user_20200422163431232329,esl_20200604115459030951
synonyms_omnigene_6392,2020-06-04-11-54-59-030978,user_20200422163431232329,esl_20200604115459030978
synonyms_omnigene_862,2020-06-04-11-54-59-031004,user_20200422163431232329,esl_20200604115459031004
synonyms_omnigene_23429,2020-06-04-11-54-59-031031,user_20200422163431232329,esl_20200604115459031031
synonyms_omnigene_26040,2020-06-04-11-54-59-031057,user_20200422163431232329,esl_20200604115459031057
synonyms_omnigene_54949,2020-06-04-11-54-59-031084,user_20200422163431232329,esl_20200604115459031084
synonyms_omnigene_6597,2020-06-04-11-54-59-031111,user_20200422163431232329,esl_20200604115459031111
synonyms_omnigene_9627,2020-06-04-11-54-59-031138,user_20200422163431232329,esl_20200604115459031138
synonyms_omnigene_6391,2020-06-04-11-54-59-031164,user_20200422163431232329,esl_20200604115459031164
synonyms_omnigene_29072,2020-06-04-11-54-59-031191,user_20200422163431232329,esl_20200604115459031191
synonyms_omnigene_55164,2020-06-04-11-54-59-031218,user_20200422163431232329,esl_20200604115459031218
synonyms_omnigene_23451,2020-06-04-11-54-59-031244,user_20200422163431232329,esl_20200604115459031244
synonyms_omnigene_9353,2020-06-04-11-54-59-031271,user_20200422163431232329,esl_20200604115459031271
synonyms_omnigene_4088,2020-06-04-11-54-59-031298,user_20200422163431232329,esl_20200604115459031298
synonyms_omnigene_6598,2020-06-04-11-54-59-031348,user_20200422163431232329,esl_20200604115459031348
synonyms_omnigene_4068,2020-06-04-11-54-59-031376,user_20200422163431232329,esl_20200604115459031376
synonyms_omnigene_4087,2020-06-04-11-54-59-031402,user_20200422163431232329,esl_20200604115459031402
synonyms_omnigene_8243,2020-06-04-11-54-59-031429,user_20200422163431232329,esl_20200604115459031429
synonyms_omnigene_64321,2020-06-04-11-54-59-031465,user_20200422163431232329,esl_20200604115459031465
synonyms_omnigene_84464,2020-06-04-11-54-59-031494,user_20200422163431232329,esl_20200604115459031494
synonyms_omnigene_4089,2020-06-04-11-54-59-031521,user_20200422163431232329,esl_20200604115459031521
synonyms_omnigene_6602,2020-06-04-11-54-59-031547,user_20200422163431232329,esl_20200604115459031547
synonyms_omnigene_6657,2020-06-04-11-54-59-031574,user_20200422163431232329,esl_20200604115459031574
synonyms_omnigene_6608,2020-06-04-11-54-59-031600,user_20200422163431232329,esl_20200604115459031600
synonyms_omnigene_6427,2020-06-04-11-54-59-031627,user_20200422163431232329,esl_20200604115459031627
synonyms_omnigene_10274,2020-06-04-11-54-59-031653,user_20200422163431232329,esl_20200604115459031653
synonyms_omnigene_8651,2020-06-04-11-54-59-031680,user_20200422163431232329,esl_20200604115459031680
synonyms_omnigene_23013,2020-06-04-11-54-59-031707,user_20200422163431232329,esl_20200604115459031707
synonyms_omnigene_8405,2020-06-04-11-54-59-031733,user_20200422163431232329,esl_20200604115459031733
synonyms_omnigene_10735,2020-06-04-11-54-59-031760,user_20200422163431232329,esl_20200604115459031760
synonyms_omnigene_6662,2020-06-04-11-54-59-031787,user_20200422163431232329,esl_20200604115459031787
synonyms_omnigene_6708,2020-06-04-11-54-59-031813,user_20200422163431232329,esl_20200604115459031813
synonyms_omnigene_6714,2020-06-04-11-54-59-031840,user_20200422163431232329,esl_20200604115459031840
synonyms_omnigene_6772,2020-06-04-11-54-59-031867,user_20200422163431232329,esl_20200604115459031867
synonyms_omnigene_6777,2020-06-04-11-54-59-031894,user_20200422163431232329,esl_20200604115459031894
synonyms_omnigene_6774,2020-06-04-11-54-59-031935,user_20200422163431232329,esl_20200604115459031935
synonyms_omnigene_83931,2020-06-04-11-54-59-031965,user_20200422163431232329,esl_20200604115459031965
synonyms_omnigene_23512,2020-06-04-11-54-59-031992,user_20200422163431232329,esl_20200604115459031992
synonyms_omnigene_6775,2020-06-04-11-54-59-032019,user_20200422163431232329,esl_20200604115459032019
synonyms_omnigene_6776,2020-06-04-11-54-59-032046,user_20200422163431232329,esl_20200604115459032046
synonyms_omnigene_6929,2020-06-04-11-54-59-032073,user_20200422163431232329,esl_20200604115459032073
synonyms_omnigene_6794,2020-06-04-11-54-59-032100,user_20200422163431232329,esl_20200604115459032100
synonyms_omnigene_51684,2020-06-04-11-54-59-032126,user_20200422163431232329,esl_20200604115459032126
synonyms_omnigene_7012,2020-06-04-11-54-59-032153,user_20200422163431232329,esl_20200604115459032153
synonyms_omnigene_6850,2020-06-04-11-54-59-032179,user_20200422163431232329,esl_20200604115459032179
synonyms_omnigene_6934,2020-06-04-11-54-59-032206,user_20200422163431232329,esl_20200604115459032206
synonyms_omnigene_6872,2020-06-04-11-54-59-032243,user_20200422163431232329,esl_20200604115459032243
synonyms_omnigene_30009,2020-06-04-11-54-59-032273,user_20200422163431232329,esl_20200604115459032273
synonyms_omnigene_6926,2020-06-04-11-54-59-032298,user_20200422163431232329,esl_20200604115459032298
synonyms_omnigene_54790,2020-06-04-11-54-59-032325,user_20200422163431232329,esl_20200604115459032325
synonyms_omnigene_6921,2020-06-04-11-54-59-032352,user_20200422163431232329,esl_20200604115459032352
synonyms_omnigene_7015,2020-06-04-11-54-59-032379,user_20200422163431232329,esl_20200604115459032379
synonyms_omnigene_80312,2020-06-04-11-54-59-032405,user_20200422163431232329,esl_20200604115459032405
synonyms_omnigene_7030,2020-06-04-11-54-59-032432,user_20200422163431232329,esl_20200604115459032432
synonyms_omnigene_7037,2020-06-04-11-54-59-032458,user_20200422163431232329,esl_20200604115459032458
synonyms_omnigene_9220,2020-06-04-11-54-59-032484,user_20200422163431232329,esl_20200604115459032484
synonyms_omnigene_7040,2020-06-04-11-54-59-032510,user_20200422163431232329,esl_20200604115459032510
synonyms_omnigene_7046,2020-06-04-11-54-59-032536,user_20200422163431232329,esl_20200604115459032536
synonyms_omnigene_8784,2020-06-04-11-54-59-032562,user_20200422163431232329,esl_20200604115459032562
